Unidade Orçamentária;;UG Executora;;PT;Ação Governo;;Plano Orçamentário;;PTRES;PI;;Fonte SOF;Fonte Recursos;Esfera Orçamentária;;Categoria Econômica Despesa;;Grupo Despesa;;Elemento Despesa;;Natureza Despesa;;Natureza Despesa Detalhada;;Tipo NE CCor;;Modalidade Licitação NE CCor;;Inciso NE CCor;Dia Emissão NE CCor;Mês Emissão NE CCor;Ano Emissão NE CCor;Nota Empenho CCor;Núm. Processo NE CCor;Doc - Observação;Favorecido NE CCor;;DESPESAS EMPENHADAS (CONTROLE EMPENHO);DESPESAS LIQUIDADAS (CONTROLE EMPENHO);DESPESAS INSCRITAS EM RPNP (CONTROLE EMPENHO);DESPESAS PAGAS (CONTROLE EMPENHO);RESTOS A PAGAR PROCESSADOS INSCRITOS;RESTOS A PAGAR PROCESSADOS PAGOS;RESTOS A PAGAR PROCESSADOS A PAGAR;RESTOS A PAGAR NAO PROCESSADOS INSCRITOS;RESTOS A PAGAR NAO PROCESSADOS REINSCRITOS;RESTOS A PAGAR NAO PROCESSADOS CANCELADOS;RESTOS A PAGAR NAO PROCESSADOS LIQUIDADOS;RESTOS A PAGAR NAO PROCESSADOS PAGOS;RESTOS A PAGAR NAO PROCESSADOS A PAGAR;LIQUIDACOES TOTAIS (EXERCICIO E RPNP);PAGAMENTOS TOTAIS (EXERCICIO E RAP)
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 05 DE NOVEMBRO/2016, REFERENTE AO PERIODO DE JUSTIFICATIVA ELEITORAL (OUTUBRO/2016) E ACERTOS (SETEMBRO/2016). SECRETARIA (R$ 489.511,93), CARTORIOS (R$ 297.542,40). ŽPA SEI 0008374-92.2016.6.07.8100. DEVOLUCAO DE SERVICO EXTRAORDINARIO.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;(1.024,30);;0,00;;;;;;;;;;(1.024,30);0,00
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 05 DE NOVEMBRO/2016, REFERENTE AO PERIODO DE JUSTIFICATIVA ELEITORAL (OUTUBRO/2016) E ACERTOS (SETEMBRO/2016). SECRETARIA (R$ 489.511,93), CARTORIOS (R$ 297.542,40).PA SEI 0008374-92.2016.6.07.8100. DADOS BANCARIOS BANCO DO BRASIL.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;331.937,03;;;;;;;;;;0,00;331.937,03
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 05 DE NOVEMBRO/2016, REFERENTE AO PERIODO DE JUSTIFICATIVA ELEITORAL (OUTUBRO/2016) E ACERTOS (SETEMBRO/2016). SECRETARIA (R$ 489.511,93), CARTORIOS (R$ 297.542,40).PA SEI 0008374-92.2016.6.07.8100. PENSAO ALIMENTICIA BANCO DO BRASIL.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;8.677,90;;;;;;;;;;0,00;8.677,90
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 05 DE NOVEMBRO/2016, REFERENTE AO PERIODO DE JUSTIFICATIVA ELEITORAL (OUTUBRO/2016) E ACERTOS (SETEMBRO/2016). SECRETARIA (R$ 489.511,93), CARTORIOS (R$ 297.542,40).PA SEI 0008374-92.2016.6.07.8100. PENSAO ALIMENTICIA CEF;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;1.347,31;;;;;;;;;;0,00;1.347,31
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 05 DE NOVEMBRO/2016, REFERENTE AO PERIODO DE JUSTIFICATIVA ELEITORAL (OUTUBRO/2016) E ACERTOS (SETEMBRO/2016). SECRETARIA (R$ 489.511,93), CARTORIOS (R$ 297.542,40).PA SEI 0008374-92.2016.6.07.8100. PENSAO ALIMENTICIA OUTROS BANCOS.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;95.116,23;;;;;;;;;;0,00;95.116,23
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 05 DE OUTUBRO/2016, REFERENTE AO PERIODO DE JUSTIFICATIVA ELEITORAL (SETEMBRO/2016) PA 0007678-56.2016.6.07.8100;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;12.443,60;;;;;;;;;;;;12.443,60;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 05 DE OUTUBRO/2016. PA 0007678-56.2016.6.07.8100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;12.443,60;;;;;;;;;;0,00;12.443,60
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 07 DE NOVEMBRO/2016, REFERENTE AO SERVICO EXTRAORDINARIO NO PERIODO DA JUSTIFICATIVA ELEITORAL E SUBSTITUICAO. SERVIDORES DA SECRETARIA (HERACLITO E LUIZ INACIO).  PA SEI 0008432-95.2016.6.07.8100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;9.812,29;;;;;;;;;;0,00;9.812,29
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 07 DE NOVEMBRO/2016, REFERENTE AO SERVICO EXTRAORDINARIO NO PERIODO DA JUSTIFICATIVA ELEITORAL E SUBSTITUICAO. SERVIDORES DA SECRETARIA (HERACLITO E LUIZ INACIO). ŽPA SEI 0008432-95.2016.6.07.8100;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;11.007,27;;;;;;;;;;;;11.007,27;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 07 DE NOVEMBRO/2016, REFERENTE AO SERVICO EXTRAORDINARIO NO PERIODO DA JUSTIFICATIVA ELEITORAL E SUBSTITUICAO. SERVIDORES DA SECRETARIA (HERACLITO E LUIZ INACIO). ŽPASEI 0008432-95.2016.6.07.8100.IRRF;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;1.194,98;;;;;;;;;;0,00;1.194,98
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 08 DE DEZEMBRO/2016, REFERENTE AOS ACERTOS DO PERIODO ELEITORAL/2016 (SETEMBRO/OUTUBRO). PA 0008906-66.2016.6.07.8100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;2.525,37;;2.525,37;;;;;;;;;;2.525,37;2.525,37
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 09 DE NOVEMBRO/2016, REFERENTE AO SERVICO EXTRAORDINARIO NO PERIODO DA JUSTIFICATIVA ELEITORAL E SUBSTITUICAO. SERVIDOR DA SECRETARIA (DANIEL LANDIM E JORGE LUIZ DO AMARAL). ŽPA SEI 0008452-86.2016.6.07.8100;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;6.396,05;;;;;;;;;;;;6.396,05;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 09 DE NOVEMBRO/2016, REFERENTE AO SERVICO EXTRAORDINARIO NO PERIODO DA JUSTIFICATIVA ELEITORAL E SUBSTITUICAO. SERVIDOR DA SECRETARIA (DANIEL LANDIM E JORGE LUIZ DO AMARAL). ŽPA SEI 0008452-86.2016.6.07.8100. CANCELAMENTO PARA AJUSTE DA OBSERVACAO.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;(6.396,05);;;;;;;;;;;;(6.396,05);
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 09 DE NOVEMBRO/2016, REFERENTE AO SERVICO EXTRAORDINARIO NO PERIODO DA JUSTIFICATIVA ELEITORAL. SERVIDOR DA SECRETARIA (DANIEL LANDIM E JORGE LUIZ DO AMARAL).  PA SEI 0008452-86.2016.6.07.8100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;6.015,05;;;;;;;;;;0,00;6.015,05
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 09 DE NOVEMBRO/2016, REFERENTE AO SERVICO EXTRAORDINARIO NO PERIODO DA JUSTIFICATIVA ELEITORAL. SERVIDOR DA SECRETARIA (DANIEL LANDIM E JORGE LUIZ DO AMARAL). ŽPA SEI 0008452-86.2016.6.07.8100;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;6.396,05;;;;;;;;;;;;6.396,05;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 09 DE NOVEMBRO/2016, REFERENTE AO SERVICO EXTRAORDINARIO NO PERIODO DA JUSTIFICATIVA ELEITORAL. SERVIDOR DA SECRETARIA (DANIEL LANDIM E JORGE LUIZ DO AMARAL). ŽPA SEI 0008452-86.2016.6.07.8100. IRRF.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;381,00;;;;;;;;;;0,00;381,00
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 11 DE NOVEMBRO/2016, REF. AOS SERVICOS EXTRAORDINARIOS PRESTADOS NO MES DE OUTUBRO/2016 PELOS SERVIDORES RELACIONADOS NO MEMORANDO Nº 0200178, CONFORME DECISOES CONSTANTES DO  PROCEDIMENTO SEI Nº0008538-57.2016.6.07.8100.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;13.780,10;;13.743,85;;;;;;;;;;13.780,10;13.743,85
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;FOLHA DE PAGAMENTO SUPLEMENTAR Nº 11 DE NOVEMBRO/2016, REF. AOS SERVICOS EXTRAORDINARIOS PRESTADOS NO MES DE OUTUBRO/2016 PELOS SERVIDORES RELACIONADOS NO MEMORANDO Nº 0200178, CONFORME DECISOES CONSTANTES DO PA SEI Nº0008538-57.2016.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;0,00;;36,25;;;;;;;;;;0,00;36,25
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;16;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;319016;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;31901644;SERVICOS EXTRAORDINARIOS;5;GLOBAL;08;NAO SE APLICA;-8;14/10/2016;OUT/2016;2016;070025000012016NE000430;SERVICOS EXTRAORDINA;INSCRICAO DE EMPENHOS EM RESTOS A PAGAR NAO PROCESSADOS A LIQUIDAR E EM LIQUI-DACAO CONFORME INDICACAO DO ORDENADOR DE DESPESA, COM BASE NOS SALDOS DAS CON-TAS 89991.33.01 E 89991.33.03.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;;1.823,93;;;;;;;;;;;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;DIV ACOEDU;ELEIC - ACOES EDUCATIVAS.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;339030;MATERIAL DE CONSUMO;33903059;MATERIAL PARA DIVULGACAO;1;ORDINARIO;06;DISPENSA DE LICITACAO;02;08/04/2016;ABR/2016;2016;070025000012016NE000153;00015874720166078100;2016NECT - FAIXAS INDICATIVAS PARA LOCAIS DE JUSTIFICATIVA.                   O TERMO DE REFERENCIA DA PRESENTE CONTRATACAO INTEGRA A NOTA DE EMPENHO.;37097672000177;JOSE CARLOS DE LACERDA - ME;2.694,00;;;;;;;;;;;;;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;DIV ACOEDU;ELEIC - ACOES EDUCATIVAS.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;339030;MATERIAL DE CONSUMO;33903059;MATERIAL PARA DIVULGACAO;1;ORDINARIO;06;DISPENSA DE LICITACAO;02;08/04/2016;ABR/2016;2016;070025000012016NE000153;00015874720166078100;PGTO NF. 303. CONFECCAO DE FAIXAS P/ JUSTIFICATIVA ELEITORAL. RET. ISS 5,00 (R$ 134,70). EMPRESA OPTANTE PELO SIMPLES NACIONAL. PA 1587-47.2016.;37097672000177;JOSE CARLOS DE LACERDA - ME;0,00;2.694,00;;2.694,00;;;;;;;;;;2.694,00;2.694,00
