Unidade Orçamentária;;UG Executora;;PT;Ação Governo;;Plano Orçamentário;;PTRES;PI;;Fonte SOF;Fonte Recursos;Esfera Orçamentária;;Categoria Econômica Despesa;;Grupo Despesa;;Elemento Despesa;;Natureza Despesa;;Natureza Despesa Detalhada;;Tipo NE CCor;;Modalidade Licitação NE CCor;;Inciso NE CCor;Dia Emissão NE CCor;Mês Emissão NE CCor;Ano Emissão NE CCor;Nota Empenho CCor;Núm. Processo NE CCor;Doc - Observação;Favorecido NE CCor;;DESPESAS EMPENHADAS (CONTROLE EMPENHO);DESPESAS LIQUIDADAS (CONTROLE EMPENHO);DESPESAS INSCRITAS EM RPNP (CONTROLE EMPENHO);DESPESAS PAGAS (CONTROLE EMPENHO);RESTOS A PAGAR PROCESSADOS REINSCRITOS;RESTOS A PAGAR PROCESSADOS A PAGAR;RESTOS A PAGAR NAO PROCESSADOS INSCRITOS;RESTOS A PAGAR NAO PROCESSADOS REINSCRITOS;RESTOS A PAGAR NAO PROCESSADOS CANCELADOS;RESTOS A PAGAR NAO PROCESSADOS LIQUIDADOS;RESTOS A PAGAR NAO PROCESSADOS PAGOS;RESTOS A PAGAR NAO PROCESSADOS A PAGAR;LIQUIDACOES TOTAIS (EXERCICIO E RPNP);PAGAMENTOS TOTAIS (EXERCICIO E RAP)
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;92;DESPESAS DE EXERCICIOS ANTERIORES;319092;DESPESAS DE EXERCICIOS ANTERIORES;31909216;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;28/12/2017;DEZ/2017;2017;070025000012017NE000745;SERV.EXTRAORDINARIOS;2017NECT - SERVICOS EXTRAORDINARIOS. PLEITOS. SERVIDORES DA SEDE. EXERCICIOS  ANTERIORES.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;9.133,44;;;;;;;;;;;;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107670;FUN HOREXT;ELEIC - SERVICO EXTRAORDINARIO SERVIDORES;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;92;DESPESAS DE EXERCICIOS ANTERIORES;319092;DESPESAS DE EXERCICIOS ANTERIORES;31909216;OUTRAS DESPESAS VARIAVEIS - PESSOAL CIVIL;5;GLOBAL;08;NAO SE APLICA;-8;28/12/2017;DEZ/2017;2017;070025000012017NE000745;SERV.EXTRAORDINARIOS;INSCRICAO DE EMPENHOS EM RESTOS A PAGAR NAO PROCESSADOS A LIQUIDAR E EM LIQUI-DACAO CONFORME INDICACAO DO ORDENADOR DE DESPESA, COM BASE NOS SALDOS DAS CON-TAS 89991.33.01 E 89991.33.03.;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;0,00;;9.133,44;;;;;;;;;;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;25/08/2016;AGO/2016;2016;070025000012016NE000318;00003256220166078100;10 - CANCELAMENTO DA 2017OB800193 PELO GESTOR APOS REMESSA AO BANCO;00308141000923;CONNECTCOM TELEINFORMATICA COMERCIO E SERVICOS LTDA;;;;;;;;;;0,00;(9.140,42);9.140,42;0,00;(9.140,42)
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;25/08/2016;AGO/2016;2016;070025000012016NE000318;00003256220166078100;ESTORNO PARA AJUSTE DE DESPESA PAGA NA NE 159/17 PARA A NE 318/16. PA 7771-19.2016.6.07.8100;00308141000923;CONNECTCOM TELEINFORMATICA COMERCIO E SERVICOS LTDA;;;;;;;;;;927,32;927,32;(927,32);927,32;927,32
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;25/08/2016;AGO/2016;2016;070025000012016NE000318;00003256220166078100;ESTORNO PARA AJUSTE DE DESPESA PAGA NA NE 318/16 PARA A NE 319/16. PA 7771-19.2016.6.07.8100;00308141000923;CONNECTCOM TELEINFORMATICA COMERCIO E SERVICOS LTDA;;;;;;;;;;(1.713,54);(1.713,54);1.713,54;(1.713,54);(1.713,54)
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;25/08/2016;AGO/2016;2016;070025000012016NE000318;00003256220166078100;MUDANCA DE NES;00308141000923;CONNECTCOM TELEINFORMATICA COMERCIO E SERVICOS LTDA;;;;;;;;;;(9.140,42);;0,00;(9.140,42);
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;25/08/2016;AGO/2016;2016;070025000012016NE000318;00003256220166078100;NAO SE APLICA;00308141000923;CONNECTCOM TELEINFORMATICA COMERCIO E SERVICOS LTDA;;;;;;;11.542,17;;;;;11.542,17;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;25/08/2016;AGO/2016;2016;070025000012016NE000318;00003256220166078100;PGTO NF 354. SERVICOS APOIO ADMINISTRATIVO E OPERACIONAL JANEIRO/2017. RETENCAO 9,45 IMP FED (R$ 1.752,63), 5,00 ISS (R$ 927,32) E 11,00 INSS (R$ 649,12). PA 7771-19.2016.6.07.8100.;00308141000923;CONNECTCOM TELEINFORMATICA COMERCIO E SERVICOS LTDA;;;;;;;;;;20.492,18;20.492,18;(20.492,18);20.492,18;20.492,18
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;29/08/2016;AGO/2016;2016;070025000012016NE000327;00008460720166078100;09 - CANCELAMENTO DA 2017OB800420 NAO SACADA HA MAIS DE 7 DIAS POR AUSENCIA DE RELACAO;14355750000190;ATLANTICO ENGENHARIA LTDA;;;;;;;;;;0,00;(445,61);445,61;0,00;(445,61)
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;29/08/2016;AGO/2016;2016;070025000012016NE000327;00008460720166078100;09 - CANCELAMENTO DA 2017OB800492 NAO SACADA HA MAIS DE 7 DIAS POR AUSENCIA DE RELACAO;14355750000190;ATLANTICO ENGENHARIA LTDA;;;;;;;;;;0,00;(445,61);445,61;0,00;(445,61)
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;29/08/2016;AGO/2016;2016;070025000012016NE000327;00008460720166078100;ACERTO DESPESA REALIZADA NE 326/16 PARA NE 327/16. PA 7996-36.2016 E 8122-89.2016;14355750000190;ATLANTICO ENGENHARIA LTDA;;;;;;;;;;0,00;0,00;0,00;0,00;0,00
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;29/08/2016;AGO/2016;2016;070025000012016NE000327;00008460720166078100;CANCELA;14355750000190;ATLANTICO ENGENHARIA LTDA;;;;;;;;;;0,00;(445,61);445,61;0,00;(445,61)
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;29/08/2016;AGO/2016;2016;070025000012016NE000327;00008460720166078100;NAO SE APLICA;14355750000190;ATLANTICO ENGENHARIA LTDA;;;;;;;1.191,56;;;;;1.191,56;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;29/08/2016;AGO/2016;2016;070025000012016NE000327;00008460720166078100;PAGTO NFS 1620, 1662 E 1709. MANUTENCAO PREDIAL NOS MESES DE DEZ/16 (5 DIAS), JANEIRO/17 E FEVEREIRO/17. RETENCAO 5,85 IMP FED (R$ 3.831,61), 1,00 ISS (R$ 654,98) E 3,50 INSS (R$ 2.292,41). PA 7996-39.2016.6.07.8100.;14355750000190;ATLANTICO ENGENHARIA LTDA;;;;;;;;;;445,61;445,61;(445,61);445,61;445,61
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;29/08/2016;AGO/2016;2016;070025000012016NE000327;00008460720166078100;PAGTO NFS 1620, 1662 E 1709. MANUTENCAO PREDIAL NOS MESES DE DEZ/16 (5 DIAS), JANEIRO/17 E FEVEREIRO/17. RETENCAO 5,85 IMP FED (R$ 3.831,61). 1,00 ISS (R$ 654,98) E 3,50 INSS (R$ 2.292,41) E JUROS E MULTA DE R$ 18,50 SOBRE INSS DA NF 1620. PA 7996-39.2016.6.07.8100.;14355750000190;ATLANTICO ENGENHARIA LTDA;;;;;;;;;;445,61;;0,00;445,61;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;29/08/2016;AGO/2016;2016;070025000012016NE000327;00008460720166078100;PAGTO NFS 1620, 1662 E 1709. MANUTENCAO PREDIAL NOS MESES DE DEZ/16 (5 DIAS), JANEIRO/17 E FEVEREIRO/17. RETENCAO 5,85 IMP FED (R$ 3.831,61). 1,00 ISS (R$ 654,98) E 3,50 INSS (R$ 2.292,41). PA 7996-39.2016.6.07.8100.;14355750000190;ATLANTICO ENGENHARIA LTDA;;;;;;;;;;0,00;1.336,83;(1.336,83);0,00;1.336,83
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;29/08/2016;AGO/2016;2016;070025000012016NE000327;00008460720166078100;PGTO NFS 1622 E 1663. SERVICOS DE TELECOMUNICACOES. RETENCAO IMP. FED. 5,85 (305,47) ISS 2,00 (261,08) E INSS 3,50 (182,76). PA 8122-89.2016;14355750000190;ATLANTICO ENGENHARIA LTDA;;;;;;;;;;745,95;745,95;(745,95);745,95;745,95
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;29/08/2016;AGO/2016;2016;070025000012016NE000327;00008460720166078100;RETENCAO INSS  DIVERSA;14355750000190;ATLANTICO ENGENHARIA LTDA;;;;;;;;;;(445,61);;0,00;(445,61);
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;30/12/2016;DEZ/2016;2016;070025000012016NE000902;44349/12;CANCELA;70928973000170;MEGA SERVICOS DE TERCEIRIZACAO DE MAO DE OBRA - EIRELI;;;;;;;;;;0,00;(19.984,82);19.984,82;0,00;(19.984,82)
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;30/12/2016;DEZ/2016;2016;070025000012016NE000902;44349/12;DEPOSITO JUDICIAL TRT 10 - 7 VARA TRABALHO - AGU X MEGA - PROCESSO 1008-38.2016.5.10.0007. PA TRE DF 5991-10-2017.6.07.8100;70928973000170;MEGA SERVICOS DE TERCEIRIZACAO DE MAO DE OBRA - EIRELI;;;;;;;;;;19.984,82;59.954,46;(59.954,46);19.984,82;59.954,46
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;30/12/2016;DEZ/2016;2016;070025000012016NE000902;44349/12;INEXISTENCIA DE AUTORIZACAO PARA PAGAMENTO POR PARTE DO                       ORDENADOR DE DESPESA E/OU GESTOR FINANCEIRO DA UNIDADE;70928973000170;MEGA SERVICOS DE TERCEIRIZACAO DE MAO DE OBRA - EIRELI;;;;;;;;;;0,00;(19.984,82);19.984,82;0,00;(19.984,82)
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;30/12/2016;DEZ/2016;2016;070025000012016NE000902;44349/12;NAO SE APLICA;70928973000170;MEGA SERVICOS DE TERCEIRIZACAO DE MAO DE OBRA - EIRELI;;;;;;;19.984,82;;;;;19.984,82;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903705;SERVICOS DE COPA E COZINHA;5;GLOBAL;12;PREGAO;-8;25/08/2016;AGO/2016;2016;070025000012016NE000319;00003256220166078100;10 - CANCELAMENTO DA 2017OB800193 PELO GESTOR APOS REMESSA AO BANCO;00308141000923;CONNECTCOM TELEINFORMATICA COMERCIO E SERVICOS LTDA;;;;;;;;;;0,00;(3.967,04);3.967,04;0,00;(3.967,04)
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903705;SERVICOS DE COPA E COZINHA;5;GLOBAL;12;PREGAO;-8;25/08/2016;AGO/2016;2016;070025000012016NE000319;00003256220166078100;10 - CANCELAMENTO DA 2017OB800194 PELO GESTOR APOS REMESSA AO BANCO;00308141000923;CONNECTCOM TELEINFORMATICA COMERCIO E SERVICOS LTDA;;;;;;;;;;0,00;(2.105,58);2.105,58;0,00;(2.105,58)
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903705;SERVICOS DE COPA E COZINHA;5;GLOBAL;12;PREGAO;-8;25/08/2016;AGO/2016;2016;070025000012016NE000319;00003256220166078100;ESTORNO PARA AJUSTE DE DESPESA PAGA NA NE 318/16 PARA A NE 319/16. PA 7771-19.2016.6.07.8100;00308141000923;CONNECTCOM TELEINFORMATICA COMERCIO E SERVICOS LTDA;;;;;;;;;;1.713,54;1.713,54;(1.713,54);1.713,54;1.713,54
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;FUN APOIO;ELEIC - ADIC. DE APOIO ADMIN, TEC. E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903705;SERVICOS DE COPA E COZINHA;5;GLOBAL;12;PREGAO;-8;25/08/2016;AGO/2016;2016;070025000012016NE000319;00003256220166078100;MUDANCA DE NES;00308141000923;CONNECTCOM TELEINFORMATICA COMERCIO E SERVICOS LTDA;;;;;;;;;;(6.072,62);;0,00;(6.072,62);
