Unidade Orçamentária;;UG Executora;;PT;Ação Governo;;Plano Orçamentário;;PTRES;PI;;Fonte SOF;Fonte Recursos;Esfera Orçamentária;;Categoria Econômica Despesa;;Grupo Despesa;;Elemento Despesa;;Natureza Despesa;;Natureza Despesa Detalhada;;Tipo NE CCor;;Modalidade Licitação NE CCor;;Inciso NE CCor;Dia Emissão NE CCor;Mês Emissão NE CCor;Ano Emissão NE CCor;Nota Empenho CCor;Núm. Processo NE CCor;Doc - Observação;Favorecido NE CCor;;DESPESAS EMPENHADAS (CONTROLE EMPENHO);DESPESAS LIQUIDADAS (CONTROLE EMPENHO);DESPESAS PAGAS (CONTROLE EMPENHO);RESTOS A PAGAR PROCESSADOS REINSCRITOS;RESTOS A PAGAR PROCESSADOS A PAGAR;RESTOS A PAGAR NAO PROCESSADOS INSCRITOS;RESTOS A PAGAR NAO PROCESSADOS REINSCRITOS;RESTOS A PAGAR NAO PROCESSADOS CANCELADOS;RESTOS A PAGAR NAO PROCESSADOS LIQUIDADOS;RESTOS A PAGAR NAO PROCESSADOS PAGOS;RESTOS A PAGAR NAO PROCESSADOS A PAGAR;LIQUIDACOES TOTAIS (EXERCICIO E RPNP);PAGAMENTOS TOTAIS (EXERCICIO E RAP)
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;UEL APOIO;APOIO OPERACIONAL - URNAS ELETRONICAS;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903727;SUPORTE DE INFRAESTRUTURA DE T.I.;3;ESTIMATIVO;12;PREGAO;-8;09/11/2016;NOV/2016;2016;070025000012016NE000564;00026882220166078100;NAO SE APLICA;05208408000177;INOVA TECNOLOGIA EM SERVICOS LTDA;;;;;;;1.302,03;;;;1.302,03;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0000;PLEITOS ELEITORAIS - DESPESAS DIVERSAS;107671;UEL APOIO;APOIO OPERACIONAL - URNAS ELETRONICAS;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903727;SUPORTE DE INFRAESTRUTURA DE T.I.;5;GLOBAL;12;PREGAO;-8;29/08/2016;AGO/2016;2016;070025000012016NE000328;00026882220166078100;NAO SE APLICA;05208408000177;INOVA TECNOLOGIA EM SERVICOS LTDA;;;;;;;1.493,88;;;;1.493,88;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0002;ATUALIZACAO E MANUTENCAO DO SISTEMA DE VOTACAO E APURACAO;084799;UEL MANPREV;MANUTENCAO PREVENTIVA DE URNAS ELETRONICAS;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904012;MANUTENCAO E CONSERVACAO DE EQUIPAMENTOS DE TIC;3;ESTIMATIVO;12;PREGAO;-8;27/04/2018;ABR/2018;2018;070025000012018NE000223;00055133620166078100;16CT0011 - PRESTACAO DE SERVICOS DE CONSERVACAO DE URNAS ELETRONICAS, CONFORMECONTRATO Nº 11/2016. PREGAO ELETRONICO Nº 21/2015. TERMO ADITIVO Nº 01.;14517554000175;LOTUS CONSULTORIA COMERCIO E LOGISTICA LTDA - EPP;85.268,70;;;;;;;;;;;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0002;ATUALIZACAO E MANUTENCAO DO SISTEMA DE VOTACAO E APURACAO;084799;UEL MANPREV;MANUTENCAO PREVENTIVA DE URNAS ELETRONICAS;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904012;MANUTENCAO E CONSERVACAO DE EQUIPAMENTOS DE TIC;3;ESTIMATIVO;12;PREGAO;-8;27/04/2018;ABR/2018;2018;070025000012018NE000223;00055133620166078100;16CT0011 - PRESTACAO DE SERVICOS DE CONSERVACAO DE URNAS ELETRONICAS, CONFORMECONTRATO Nº 11/2016. PREGAO ELETRONICO Nº 21/2015. TERMO ADITIVO Nº 01.       REFORCO.;14517554000175;LOTUS CONSULTORIA COMERCIO E LOGISTICA LTDA - EPP;26.269,65;;;;;;;;;;;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0002;ATUALIZACAO E MANUTENCAO DO SISTEMA DE VOTACAO E APURACAO;084799;UEL MANPREV;MANUTENCAO PREVENTIVA DE URNAS ELETRONICAS;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904012;MANUTENCAO E CONSERVACAO DE EQUIPAMENTOS DE TIC;3;ESTIMATIVO;12;PREGAO;-8;27/04/2018;ABR/2018;2018;070025000012018NE000223;00055133620166078100;AJUSTE EMPENHO. PGTO NF 154. CONSERVACAO DE URNAS ELETRONICAS - 5O CICLO. RETENCAO IMP. FED. 9,45 (R$ 2.482,48) E ISS 5,00 ( R$ 1.313,48). PA 5513-36.2016.;14517554000175;LOTUS CONSULTORIA COMERCIO E LOGISTICA LTDA - EPP;0,00;26.269,65;26.269,65;;;;;;;;;26.269,65;26.269,65
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0002;ATUALIZACAO E MANUTENCAO DO SISTEMA DE VOTACAO E APURACAO;084799;UEL MANUTE;ELEIC-URNAS ELET- MANUTENCAO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904012;MANUTENCAO E CONSERVACAO DE EQUIPAMENTOS DE TIC;3;ESTIMATIVO;12;PREGAO;-8;18/01/2018;JAN/2018;2018;070025000012018NE000067;00055133620166078100;16CT0011 - PRESTACAO DE SERVICOS DE CONSERVACAO DE URNAS ELETRONICAS, CONFORMECONTRATO Nº 11/2016. PREGAO ELETRONICO Nº 21/2015. TERMO ADITIVO Nº 01.;14517554000175;LOTUS CONSULTORIA COMERCIO E LOGISTICA LTDA - EPP;111.538,35;;;;;;;;;;;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0002;ATUALIZACAO E MANUTENCAO DO SISTEMA DE VOTACAO E APURACAO;084799;UEL MANUTE;ELEIC-URNAS ELET- MANUTENCAO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904012;MANUTENCAO E CONSERVACAO DE EQUIPAMENTOS DE TIC;3;ESTIMATIVO;12;PREGAO;-8;18/01/2018;JAN/2018;2018;070025000012018NE000067;00055133620166078100;16CT0011 - PRESTACAO DE SERVICOS DE CONSERVACAO DE URNAS ELETRONICAS, CONFORMECONTRATO Nº 11/2016. PREGAO ELETRONICO Nº 21/2015. TERMO ADITIVO Nº 01.       ANULACAO DE SALDO PARA ALTERACAO DO PLANO INTERNO, POR ORIENTACAO DO TSE.;14517554000175;LOTUS CONSULTORIA COMERCIO E LOGISTICA LTDA - EPP;(85.268,70);;;;;;;;;;;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0002;ATUALIZACAO E MANUTENCAO DO SISTEMA DE VOTACAO E APURACAO;084799;UEL MANUTE;ELEIC-URNAS ELET- MANUTENCAO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904012;MANUTENCAO E CONSERVACAO DE EQUIPAMENTOS DE TIC;3;ESTIMATIVO;12;PREGAO;-8;18/01/2018;JAN/2018;2018;070025000012018NE000067;00055133620166078100;16CT0011 - PRESTACAO DE SERVICOS DE CONSERVACAO DE URNAS ELETRONICAS, CONFORMECONTRATO Nº 11/2016. PREGAO ELETRONICO Nº 21/2015. TERMO ADITIVO Nº 01.       ANULACAO DE VALORES ESTORNADOS/PAGOS PARA ALTERACAO DE PI (ORIENTACAO DO TSE).;14517554000175;LOTUS CONSULTORIA COMERCIO E LOGISTICA LTDA - EPP;(26.269,65);;;;;;;;;;;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0002;ATUALIZACAO E MANUTENCAO DO SISTEMA DE VOTACAO E APURACAO;084799;UEL MANUTE;ELEIC-URNAS ELET- MANUTENCAO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904012;MANUTENCAO E CONSERVACAO DE EQUIPAMENTOS DE TIC;3;ESTIMATIVO;12;PREGAO;-8;18/01/2018;JAN/2018;2018;070025000012018NE000067;00055133620166078100;AJUSTE EMPENHO. PGTO NF 154. CONSERVACAO DE URNAS ELETRONICAS - 5O CICLO. RETENCAO IMP. FED. 9,45 (R$ 2.482,48) E ISS 5,00 ( R$ 1.313,48). PA 5513-36.2016.;14517554000175;LOTUS CONSULTORIA COMERCIO E LOGISTICA LTDA - EPP;0,00;(26.269,65);(26.269,65);;;;;;;;;(26.269,65);(26.269,65)
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02061057042690001;4269;PLEITOS ELEITORAIS;0002;ATUALIZACAO E MANUTENCAO DO SISTEMA DE VOTACAO E APURACAO;084799;UEL MANUTE;ELEIC-URNAS ELET- MANUTENCAO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;339040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904012;MANUTENCAO E CONSERVACAO DE EQUIPAMENTOS DE TIC;3;ESTIMATIVO;12;PREGAO;-8;18/01/2018;JAN/2018;2018;070025000012018NE000067;00055133620166078100;PGTO NF 154. CONSERVACAO DE URNAS ELETRONICAS - 5O CICLO. RETENCAO IMP. FED. 9,45 (R$ 2.482,48) E ISS 5,00 ( R$ 1.313,48). PA 5513-36.2016.;14517554000175;LOTUS CONSULTORIA COMERCIO E LOGISTICA LTDA - EPP;0,00;26.269,65;26.269,65;;;;;;;;;26.269,65;26.269,65
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02126057078320001;7832;IMPLANTACAO DO SISTEMA DE AUTOMACAO DE IDENTIFICACAO DO ELEI;0000;IMPLANTACAO DO SISTEMA DE AUTOMACAO DE IDENTIFICACAO DO ELEITOR;059581;REV APOIO;REVISAO - APOIO TEC. ADM E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;3;ESTIMATIVO;12;PREGAO;-8;05/05/2014;MAI/2014;2014;070025000012014NE000366;6912/13;NAO SE APLICA;01757138000100;ZARCONE - CONSTRUCOES SERVICOS E TRANSPORTE LTDA - EPP;;;;;;;6.068,72;;;;6.068,72;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02126057078320001;7832;IMPLANTACAO DO SISTEMA DE AUTOMACAO DE IDENTIFICACAO DO ELEI;0000;IMPLANTACAO DO SISTEMA DE AUTOMACAO DE IDENTIFICACAO DO ELEITOR;059581;REV APOIO;REVISAO - APOIO TEC. ADM E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903701;APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL;5;GLOBAL;12;PREGAO;-8;07/02/2014;FEV/2014;2014;070025000012014NE000151;6912/13;NAO SE APLICA;01757138000100;ZARCONE - CONSTRUCOES SERVICOS E TRANSPORTE LTDA - EPP;;;;;;;4.956,11;;;;4.956,11;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02126057078320001;7832;IMPLANTACAO DO SISTEMA DE AUTOMACAO DE IDENTIFICACAO DO ELEI;0000;IMPLANTACAO DO SISTEMA DE AUTOMACAO DE IDENTIFICACAO DO ELEITOR;059581;REV APOIO;REVISAO - APOIO TEC. ADM E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903728;SUPORTE A USUARIOS DE T.I.;3;ESTIMATIVO;12;PREGAO;-8;20/02/2014;FEV/2014;2014;070025000012014NE000230;12427/13;NAO SE APLICA;09589945000165;INTERATIVA SERVICOS E EQUIPAMENTOS DE INFORMATICA LTDA;;;;;;;18.400,00;;;;18.400,00;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02126057078320001;7832;IMPLANTACAO DO SISTEMA DE AUTOMACAO DE IDENTIFICACAO DO ELEI;0000;IMPLANTACAO DO SISTEMA DE AUTOMACAO DE IDENTIFICACAO DO ELEITOR;059581;REV APOIO;REVISAO - APOIO TEC. ADM E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903728;SUPORTE A USUARIOS DE T.I.;5;GLOBAL;12;PREGAO;-8;19/08/2013;AGO/2013;2013;070025000012013NE000581;12427/13;NAO SE APLICA;09589945000165;INTERATIVA SERVICOS E EQUIPAMENTOS DE INFORMATICA LTDA;;;;;;;17.763,99;;;;17.763,99;;
14101;TRIBUNAL SUPERIOR ELEITORAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02126057078320001;7832;IMPLANTACAO DO SISTEMA DE AUTOMACAO DE IDENTIFICACAO DO ELEI;0000;IMPLANTACAO DO SISTEMA DE AUTOMACAO DE IDENTIFICACAO DO ELEITOR;059581;REV APOIO;REVISAO - APOIO TEC. ADM E OPERAC.;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;37;LOCACAO DE MAO-DE-OBRA;339037;LOCACAO DE MAO-DE-OBRA;33903728;SUPORTE A USUARIOS DE T.I.;5;GLOBAL;12;PREGAO;-8;20/02/2014;FEV/2014;2014;070025000012014NE000229;12427/13;NAO SE APLICA;09589945000165;INTERATIVA SERVICOS E EQUIPAMENTOS DE INFORMATICA LTDA;;;;;;;4.380,51;;;;4.380,51;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070001;SECRETARIA DE ADMINISTRACAO - TSE;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI APOIO;APOIO ADMINSITRATIVO TECNICO E OPERACIONAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903927;SUPORTE DE INFRAESTRUTURA DE T.I.;3;ESTIMATIVO;12;PREGAO;-8;25/10/2017;OUT/2017;2017;070001000012017NE001815;2017.12744-0;NAO SE APLICA;01644731000132;CTIS TECNOLOGIA S.A;;;;;;116.250,93;;;;;116.250,93;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070001;SECRETARIA DE ADMINISTRACAO - TSE;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI APOIO;APOIO ADMINSITRATIVO TECNICO E OPERACIONAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903927;SUPORTE DE INFRAESTRUTURA DE T.I.;3;ESTIMATIVO;12;PREGAO;-8;25/10/2017;OUT/2017;2017;070001000012017NE001815;2017.12744-0;PER DEZ/17  NF 88446 SERV SUPORTE EQUIPES GESTAO DE INFRAESTRUT. TECNOLOG DA JUST ELEIT TSE E TRES CT 16/15. PROC 2018.958-3.  BASE 3,5.100 DE 129503,43 CTIS;01644731000132;CTIS TECNOLOGIA S.A;;;;;;;;;0,00;3.518,19;(3.518,19);0,00;3.518,19
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070001;SECRETARIA DE ADMINISTRACAO - TSE;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI APOIO;APOIO ADMINSITRATIVO TECNICO E OPERACIONAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903927;SUPORTE DE INFRAESTRUTURA DE T.I.;3;ESTIMATIVO;12;PREGAO;-8;25/10/2017;OUT/2017;2017;070001000012017NE001815;2017.12744-0;PER DEZ/17  NF 88446 SERV SUPORTE EQUIPES GESTAO DE INFRAESTRUT. TECNOLOG DA JUST ELEIT TSE E TRES CT:16/15. PROC 2018.958-3.  UF: DF;01644731000132;CTIS TECNOLOGIA S.A;;;;;;;;;116.250,93;106.257,57;(106.257,57);116.250,93;106.257,57
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070001;SECRETARIA DE ADMINISTRACAO - TSE;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AOSI APOIO;APOIO ADMINSITRATIVO TECNICO E OPERACIONAL;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903927;SUPORTE DE INFRAESTRUTURA DE T.I.;3;ESTIMATIVO;12;PREGAO;-8;25/10/2017;OUT/2017;2017;070001000012017NE001815;2017.12744-0;PER DEZ/17  NF 88446 SERV SUPORTE EQUIPES GESTAO DE INFRAESTRUT. TECNOLOG DA JUST ELEIT TSE E TRES CT:16/15. PROC 2018.958-3. UF: DF;01644731000132;CTIS TECNOLOGIA S.A;;;;;;;;;0,00;6.475,17;(6.475,17);0,00;6.475,17
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057009HB0053;09HB;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O;0000;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS;084773;FOL SERVID;PESSOAL - FOLHA DE SERVIDORES;0188;REMUNERACAO DAS DISPONIB. DO TESOURO NACIONAL;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;1;PESSOAL E ENCARGOS SOCIAIS;13;OBRIGACOES PATRONAIS;319113;OBRIGACOES PATRONAIS - OP.INTRA-ORCAMENTARIAS;31911303;CONTRIBUICAO PATRONAL PARA O RPPS;5;GLOBAL;08;NAO SE APLICA;-8;09/12/2016;DEZ/2016;2016;070025000012016NE000744;OBRIGACOES PATRONAIS;NAO SE APLICA;170502;SECRETARIA DO TESOURO NACIONAL/COFIN/STN;;;;;;;25.801,30;;;;25.801,30;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF AGUA;SERVICOS DE AGUA E ESGOTO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903944;SERVICOS DE AGUA E ESGOTO;3;ESTIMATIVO;07;INEXIGIBILIDADE;CP;25/01/2017;JAN/2017;2017;070025000012017NE000067;00001540820166078100;NAO SE APLICA;00082024000137;COMPANHIA DE SANEAMENTO AMBIENTAL DO DISTRITO FEDERAL;;;;;;2.038,38;;;;;2.038,38;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF AGUA;SERVICOS DE AGUA E ESGOTO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903944;SERVICOS DE AGUA E ESGOTO;3;ESTIMATIVO;07;INEXIGIBILIDADE;CP;25/01/2017;JAN/2017;2017;070025000012017NE000067;00001540820166078100;PAGTO DAS FATURAS 1263/1. FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO AJUSTES DE DEZEMBRO/2017. RETENCAO DE 1,00 CSLL (R$ 1,03),COFINS 3,00 (R$ 3,10) E 0,65 PIS/PASEP (R$ 0,67). PA 181-88.2016.;00082024000137;COMPANHIA DE SANEAMENTO AMBIENTAL DO DISTRITO FEDERAL;;;;;;;;;103,22;103,22;(103,22);103,22;103,22
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF AGUA;SERVICOS DE AGUA E ESGOTO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903944;SERVICOS DE AGUA E ESGOTO;3;ESTIMATIVO;07;INEXIGIBILIDADE;CP;11/01/2018;JAN/2018;2018;070025000012018NE000052;00001540820166078100;14CT0003 - PRESTACAO DE SERVICOS DE ABASTECIMENTO DE AGUA, COLETA DE ESGOTO SANITARIO E SERVICOS AFINS, CONFORME CONTRATO Nº 03/2014.;00082024000137;COMPANHIA DE SANEAMENTO AMBIENTAL DO DISTRITO FEDERAL;204.000,00;;;;;;;;;;;;
14107;TRIBUNAL REGIONAL ELEITORAL DO DIST. FEDERAL;070025;TRIBUNAL REGIONAL ELEITORAL DO D. FEDERAL;02122057020GP0053;20GP;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA NA JUSTICA ELEI;0001;JULGAMENTO DE CAUSAS E GESTAO ADMINISTRATIVA;084782;AIEF AGUA;SERVICOS DE AGUA E ESGOTO;0100;RECURSOS ORDINARIOS;1;ORCAMENTO FISCAL;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.;339039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;33903944;SERVICOS DE AGUA E ESGOTO;3;ESTIMATIVO;07;INEXIGIBILIDADE;CP;11/01/2018;JAN/2018;2018;070025000012018NE000052;00001540820166078100;PAGTO DAS FATURAS 1263/1. FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO FEVEREIRO/2018. RETENCAO DE 1,00 CSLL (R$ 136,83),COFINS 3,00 (R$ 410,48) E 0,65 PIS/PASEP (R$ 88,94). PA 181-88.2016.;00082024000137;COMPANHIA DE SANEAMENTO AMBIENTAL DO DISTRITO FEDERAL;0,00;13.682,58;27.958,89;;;;;;;;;13.682,58;27.958,89
